mean,stdev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,1,0.3989422804014327,0.48394144903828673,0.10798193302637613,0.008863696823876015,0.00026766045152977074,2.9734390294685958e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,0.07978845608028654,0.15641707759018236,0.14730805612132933,0.13328984115671988,0.1158766211045931,0.09678828980765734,0.0776744219932852,0.05989098625429795,0.04436833387178222,0.03158006332035766,0.021596386605275224,0.01418983713849257,0.008957812117937159,0.005433187693474246,0.0031661806331919873,0.001772739364775203,0.0009536352805859362,0.0004928876673892079,0.00024476077204550875,0.0001167787703165841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,0.03989422804014327,0.07939050949540236,0.07820853879509118,0.07627756309210483,0.07365402806066466,0.0704130653528599,0.06664492057835994,0.06245078667335226,0.05793831055229655,0.05321704997975096,0.04839414490382867,0.04357043540651011,0.0388372109966426,0.03427371840956147,0.029945493127148975,0.02590351913317835,0.02218416693589111,0.01880981547537739,0.01579003166017883,0.013123162954935319,0.010798193302637612,0.00879671919608544,0.007094918569246285,0.005665407548320238,0.0044789060589685795,0.003505660098713708,0.002716593846737123,0.0020841869628845182,0.0015830903165959937,0.0011905064839551707,0.0008863696823876015,0.0006533638112399837,0.0004768176402929681,0.00034451378781073626,0.00024644383369460396,0.00017453653900915202,,,,,,,,,,,,,,,,
0,15,0.02659615202676218,0.05307423017519363,0.052721578784775694,0.05213902586339412,0.051334249946135196,0.05031776369239909,0.04910268537377645,0.04770445722239587,0.04614051909025639,0.04442994705223995,0.0425930674029803,0.04065105692806896,0.038625540368197694,0.036538195652937124,0.03441037678709836,0.03226276326921911,0.030115043662283267,0.02798563948329657,0.02589147399776173,0.023847788865938743,0.021868009956799155,0.019963662084765983,0.018144330988303748,0.016417669603446608,0.014789444623927405,0.013263618505699824,0.01184246147874558,0.010526687773452554,0.00931561014278869,0.008207306846579636,0.007198795535091742,0.006286208895449543,0.005464967472696292,0.004729945712830857,0.0040756279637180655,0.0034962518791612643,0.00298593737264572,0.0025387999354200353,0.002149047748486532,0.0018110625644914152,0.0015194648031729924,0.001269163687378292,0.001055393544397329,0.0008737376118684697,0.0007201408241592507,0.0005909131215917344,0.0004827248304025716,0.0003925956160511146,0.0003178784268619787,0.0002562397292469345,0.0002056371995054807,0.000164295889129736
