678,678,604,604,678,604,348,678,678,604,604,348,604,604,604,604,604,604,348,348,678,604,604,604,604,604,604,348,604,604,604,604,604,604,348,348,604,604,604,348,604,604,604,604,604,604,678,604,348,348,604,678,604,604,604,604,678,604,678,604,604,348,604,604,348,604,604,604,604,604,604,604,348,604,348,604,604,604,604,604,348,348,604,459,604,604,604,604,348,604,604,348,604,604,604,604,604,604,348,604
604,348,604,604,604,604,604,678,348,604,348,348,604,604,604,604,604,678,348,348,348,604,604,604,604,604,348,604,348,604,604,348,348,348,678,604,678,604,678,604,604,678,678,604,348,604,604,348,678,678,604,604,604,678,604,604,604,348,604,678,348,348,604,348,604,348,678,604,604,604,604,348,604,678,604,348,348,604,604,604,604,604,604,604,604,604,678,348,604,604,604,604,604,604,604,348,604,348,459,604
678,604,604,604,604,348,604,604,604,678,604,604,348,604,348,604,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,604,348,678,348,604,348,604,604,604,604,604,604,604,604,678,678,604,604,604,348,348,604,604,604,678,604,604,604,604,604,604,604,604,604,604,678,604,604,604,604,604,604,678,348,604,604,604,678,604,348,604,348,348,678,348,604,604,604,604,604,604,678
604,678,604,604,678,604,604,604,604,604,604,604,604,604,684,604,604,604,678,604,678,604,604,604,348,348,604,604,348,604,604,604,348,604,678,678,604,348,604,604,348,459,604,348,604,604,604,348,348,348,604,604,604,604,348,604,604,348,348,604,604,604,348,348,604,604,604,678,604,604,604,348,604,678,348,604,678,604,604,348,604,604,604,604,604,348,604,604,604,604,604,604,348,604,348,604,604,604,604,604
604,604,604,604,604,604,604,684,604,348,604,348,604,684,604,604,604,604,348,604,604,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,348,604,348,604,348,604,604,348,604,604,604,604,348,604,604,604,678,678,348,678,604,604,604,604,348,604,348,604,348,678,604,604,604,604,604,604,348,348,604,348,604,604,678,604,678,604,604,604,348,604,604,604,604,459,348,348,604,604,348,604,678,604,604,604
678,604,604,678,348,604,348,604,604,604,604,604,604,604,604,348,604,604,604,604,604,604,459,604,348,604,604,348,604,604,604,348,604,604,604,604,604,604,348,604,604,604,348,604,604,604,604,348,604,604,604,348,348,348,348,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,348,678,348,348,604,604,604,604,604,604,604,604,348,678,604,604,348,604,604,604,604,604,156,604,604,348,348,604,604,604
604,604,604,604,604,604,604,604,604,678,604,348,604,604,678,604,348,678,604,604,678,979,348,604,678,604,604,604,604,604,604,348,348,604,604,348,348,678,604,678,604,604,604,678,604,678,604,678,604,604,604,604,604,348,348,604,604,604,678,604,348,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,348,348,604,604,604,348,348,604,604,604,348,348,678,348,604,604,604,604,604,604,604,678,604
604,604,604,604,604,604,684,604,348,604,678,604,348,604,678,678,604,348,604,678,604,678,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,348,604,678,604,604,604,129,604,678,678,604,678,604,604,604,604,604,604,604,604,348,348,604,604,604,604,604,604,604,604,604,604,604,604,604,348,459,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,604,459,604,678,604,604,604,604,604,604,604
604,604,604,604,604,604,678,678,678,459,604,604,604,604,604,604,604,604,348,348,678,678,604,348,604,604,678,604,348,604,348,604,604,604,348,348,604,604,678,678,604,604,604,348,678,604,678,604,348,348,604,604,604,604,348,348,604,604,604,604,604,604,459,604,604,604,604,604,604,604,348,604,604,684,604,604,348,348,348,604,678,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,604,604
678,678,604,678,604,604,604,604,604,604,604,604,678,604,348,678,604,979,604,604,604,604,348,604,604,604,604,678,604,348,678,604,604,604,604,348,348,678,604,604,604,604,604,678,604,604,604,678,604,604,604,678,604,678,678,604,604,604,604,604,604,604,604,604,604,348,348,348,604,604,604,604,604,348,604,348,604,604,604,156,604,348,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,604,604,604
348,604,604,604,604,459,604,604,604,604,604,678,604,459,604,604,604,604,604,348,348,604,678,604,604,604,604,348,604,678,604,604,348,604,604,678,604,678,604,348,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,678,604,604,604,678,604,604,604,678,348,604,604,604,348,604,604
604,604,604,604,604,604,604,348,604,604,604,678,604,604,678,604,678,604,348,604,604,604,604,604,604,678,604,604,604,604,604,604,604,348,348,348,604,604,604,604,348,348,604,604,604,604,604,678,348,604,348,604,604,604,459,604,604,348,604,604,604,348,604,604,604,678,604,348,604,604,678,604,604,604,604,604,604,604,604,678,604,604,604,604,604,604,604,348,604,604,604,604,604,604,459,604,604,604,678,604
604,604,604,678,604,604,604,348,678,678,678,604,348,604,604,604,604,678,604,604,678,604,604,678,678,604,348,604,604,604,604,604,604,348,678,678,604,678,604,604,604,678,678,604,604,604,348,604,604,604,348,604,604,604,604,604,604,678,604,604,604,604,604,604,604,604,604,604,604,459,604,348,604,604,680,604,678,604,604,348,604,604,604,604,604,348,604,604,604,604,604,604,348,604,604,604,678,604,459,604
604,604,348,348,604,604,678,604,604,678,604,348,348,604,604,348,604,604,604,348,678,604,604,678,604,604,604,348,604,604,604,604,678,604,604,604,604,604,604,604,604,604,604,604,604,678,604,604,604,604,604,604,678,348,604,604,604,604,604,348,348,604,348,604,348,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,684,604,604,604,604,604,604,604,604,604,604,604,678,604,604
678,604,604,604,604,604,678,348,348,604,604,678,604,604,604,604,678,604,678,604,348,678,604,604,348,604,604,604,348,604,604,604,348,604,604,604,604,604,348,604,678,678,348,604,604,604,604,604,604,604,348,604,348,348,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,678,348,604,604,604,604,604,604,604,604,604,604,604
604,604,604,604,604,348,604,678,604,604,604,348,604,678,348,604,678,678,604,604,604,604,348,604,604,604,604,604,604,604,678,604,604,678,604,678,604,604,604,604,348,604,604,459,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,348,604,604,678,604,604,604,348,684,348,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,678,604,678,604,604,678,604
604,604,604,604,678,604,604,604,604,604,604,604,604,604,348,459,678,604,604,604,678,604,604,604,604,348,604,678,604,604,604,678,604,604,348,604,348,348,604,604,604,604,604,604,604,604,678,604,604,604,348,604,348,678,604,459,604,604,604,604,604,604,678,348,604,604,348,604,604,604,604,604,604,348,678,604,678,348,604,604,604,604,604,604,604,348,604,348,604,604,348,604,348,604,604,348,604,604,604,604
678,604,678,604,604,604,604,604,604,678,678,604,348,348,604,604,604,604,604,604,604,604,604,604,348,604,604,348,604,348,604,348,604,678,604,604,604,678,604,604,604,678,604,604,678,348,604,678,604,604,604,678,348,348,604,604,604,604,604,604,604,604,604,348,604,604,348,604,604,604,604,348,604,348,604,604,604,604,348,604,604,604,678,678,604,604,604,604,604,604,348,604,678,604,604,604,348,348,604,604
604,348,604,604,604,604,604,678,678,604,604,678,604,348,604,604,604,604,604,604,604,604,604,604,678,348,604,604,604,604,604,678,604,604,348,604,604,604,604,604,604,678,348,604,604,348,604,678,604,348,604,604,604,604,604,604,348,604,604,604,678,604,678,604,604,604,604,348,604,604,678,604,604,604,604,604,604,604,604,604,604,604,604,684,604,604,604,604,604,604,604,604,604,348,604,604,604,678,604,604
348,604,604,604,604,604,604,348,678,604,678,348,604,604,604,604,604,678,678,604,459,604,459,678,604,604,604,348,604,604,678,604,348,604,604,678,604,604,604,604,678,604,678,604,604,604,604,604,604,348,604,348,604,348,459,604,604,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,604,678,604,348,604,604,348,604,604,348,604,604,604,604,604,684,604,678,604,678,604,604,604,348,348,604,604,604
604,604,678,678,678,604,348,604,604,604,604,604,604,678,604,604,348,348,604,604,604,678,604,604,604,604,678,348,678,678,604,604,348,604,604,604,604,604,348,604,604,348,459,604,604,459,604,604,604,604,678,604,604,678,604,604,604,604,604,604,348,348,604,604,604,348,604,678,604,348,678,604,604,604,604,604,348,604,604,604,604,604,604,348,604,604,604,604,348,604,604,604,348,604,604,604,604,678,604,604
604,604,604,604,604,604,678,604,604,604,348,604,604,604,604,604,604,604,348,604,604,604,604,604,348,604,604,348,604,604,604,459,604,678,604,604,604,678,604,348,604,604,604,678,604,604,604,604,678,604,678,604,604,604,348,604,604,604,604,604,604,604,604,348,678,604,604,604,604,604,604,604,348,604,348,678,604,678,348,604,604,604,348,604,604,604,604,604,604,604,678,348,604,604,604,604,604,678,604,604
604,604,604,348,604,678,604,678,348,604,678,348,348,604,604,604,604,604,604,604,604,348,604,604,604,678,604,604,678,348,348,604,604,604,604,459,604,604,604,604,604,604,604,604,604,604,604,604,604,348,348,604,604,604,604,604,604,604,604,348,604,604,604,348,348,604,604,604,604,604,348,604,604,604,678,604,604,604,678,604,604,604,604,604,604,604,348,604,348,604,604,348,604,604,604,604,604,348,680,604
678,604,604,979,678,604,604,459,604,348,678,348,678,459,604,678,604,678,678,604,678,604,604,678,604,604,604,604,604,604,604,604,678,348,678,678,604,604,604,604,348,604,604,348,348,348,604,678,604,604,604,348,604,604,604,604,604,604,459,348,604,604,604,604,604,604,604,604,604,348,604,348,604,604,604,604,604,604,348,604,604,604,604,348,604,604,604,604,678,604,604,604,348,604,604,604,678,604,604,348
678,604,604,604,604,604,604,348,604,604,604,348,604,604,604,604,678,604,348,604,604,604,604,604,604,348,604,604,604,604,604,348,348,604,348,604,604,604,348,604,604,604,604,348,604,604,604,129,604,348,604,604,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,348,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,604,604,678,604,604,604,604,604,604
348,604,604,604,348,604,604,604,348,604,604,678,604,678,604,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,678,678,129,678,604,604,604,604,604,678,604,604,348,604,348,604,604,604,348,678,604,604,604,604,348,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,604,684,604,604,604,604,604,348,604,604,604,604,604,604,678,604,604,604,680,604,604,678,604,604
604,604,604,604,678,348,348,604,604,604,348,348,604,604,604,604,604,604,348,678,604,604,604,348,604,604,604,604,348,604,604,604,604,604,604,348,348,604,129,348,604,604,604,604,604,604,604,604,604,604,604,604,348,604,604,348,604,604,348,604,604,604,604,604,604,348,348,604,604,604,604,604,604,604,604,604,604,678,678,604,604,604,604,604,604,348,604,604,604,604,604,604,348,604,604,604,604,348,604,604
604,678,604,604,604,678,604,678,604,604,604,604,604,604,604,459,678,348,604,604,604,459,604,348,348,604,348,604,604,604,604,604,604,604,604,348,604,604,459,604,604,604,604,604,604,604,604,604,604,604,604,459,604,604,459,604,604,348,348,604,604,604,604,348,604,604,678,604,604,348,604,678,604,604,604,678,604,604,678,604,348,684,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,604
604,678,604,604,604,348,604,678,348,678,459,678,604,678,604,604,604,604,348,604,604,604,604,604,678,604,604,678,604,348,604,604,604,604,604,604,348,604,348,678,348,604,604,604,348,604,604,604,604,604,604,604,348,604,604,604,604,604,604,348,604,604,348,604,604,678,604,678,604,604,604,604,348,604,348,604,604,604,604,604,604,604,604,348,348,604,604,348,604,604,604,348,604,678,604,348,604,604,604,348
604,604,604,348,604,604,604,604,604,604,604,604,604,678,348,348,604,604,604,604,604,604,604,459,604,678,604,348,604,604,604,604,348,604,604,604,604,348,604,604,348,604,604,604,348,604,678,604,678,348,604,604,604,348,604,604,604,604,604,604,678,604,348,604,348,604,604,604,604,604,604,604,604,348,678,604,604,604,604,604,604,604,604,604,678,604,604,678,604,348,604,348,604,604,604,604,604,604,604,604
678,604,348,348,604,604,678,604,348,348,604,604,604,604,604,604,348,678,604,604,604,604,459,604,604,604,678,348,604,604,678,604,348,678,604,604,604,678,604,604,604,348,348,348,604,604,604,604,604,604,348,604,604,604,604,678,604,604,604,604,678,604,604,459,604,678,348,604,979,604,604,604,604,604,348,604,604,604,604,348,604,604,604,348,604,604,604,348,348,604,604,604,348,604,604,604,604,604,348,604
678,348,604,678,604,604,604,604,604,604,604,604,678,604,604,678,604,604,604,604,604,604,604,678,604,604,604,348,604,604,604,604,348,604,604,604,604,604,604,604,604,348,459,678,604,459,604,604,604,604,604,604,604,604,604,604,348,604,348,678,604,604,604,604,604,604,604,678,604,348,604,604,604,604,604,604,604,604,348,348,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604
604,604,604,678,678,604,604,348,604,604,604,604,604,604,604,348,604,604,348,604,678,678,348,604,604,348,604,678,348,459,604,604,348,604,604,678,604,604,604,604,604,604,604,604,604,459,604,604,678,604,348,678,348,604,604,604,604,604,979,604,604,348,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,678,604,604,604,604,604,348,604,604,348,604,604,604,604,604,604
604,348,678,604,348,678,604,678,604,678,348,604,604,604,678,604,604,348,604,604,604,604,348,604,604,604,678,604,604,604,348,604,604,604,604,348,604,604,459,604,604,604,604,348,604,604,604,459,678,348,604,604,604,604,604,604,604,604,604,604,348,604,348,604,604,604,604,604,678,604,604,604,604,604,604,604,678,604,604,604,604,604,348,604,604,604,604,604,604,348,604,348,604,604,604,604,348,678,604,604
348,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,348,604,459,604,604,604,604,678,604,604,604,604,604,604,604,604,604,678,604,604,604,604,604,604,604,604,604,604,459,604,604,348,678,604,678,604,348,604,348,604,604,604,604,348,604,604,979,604,604,604,348,678,604,604,348,348,604,348,604,348,604,604,604,604,604,604,348,604,348,604,348,604,604,604,348,604,604,604
604,604,678,604,678,604,604,678,604,604,604,604,604,348,604,604,604,604,604,604,604,604,348,604,604,604,604,678,348,604,604,604,678,604,604,604,604,678,604,348,604,604,459,604,348,604,348,604,348,604,604,678,156,678,604,459,604,604,604,678,348,604,604,348,678,604,604,348,348,604,604,604,604,678,348,604,604,604,604,604,604,604,604,604,348,604,604,604,604,604,678,604,678,348,348,604,348,604,604,348
604,604,348,604,604,678,604,604,604,604,604,604,604,678,348,604,604,604,604,348,604,604,604,604,604,604,604,604,684,604,604,348,604,348,604,348,604,604,604,604,604,678,348,604,604,348,604,604,604,680,604,604,604,604,348,678,604,604,604,604,348,604,604,604,604,348,604,348,678,604,348,604,678,604,348,348,604,604,348,604,604,604,604,678,604,604,604,604,604,604,604,604,348,604,604,604,604,604,604,348
678,604,348,604,604,604,604,604,678,604,604,604,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,604,678,604,348,348,604,678,604,604,348,680,604,604,604,678,348,604,348,684,604,604,604,348,604,604,604,678,604,604,604,604,604,604,604,678,604,604,348,678,604,348,604,604,604,604,604,604,604,604,348,604,604,604,604,604,604,604,604,348,604,604,348,604,348,604
604,604,348,604,604,604,604,604,604,604,604,604,604,604,348,604,604,604,348,604,348,604,604,604,604,604,604,348,604,604,604,459,604,459,604,678,348,604,604,604,604,348,604,604,604,604,604,604,604,604,604,604,604,604,348,604,604,678,678,604,604,459,604,348,604,156,604,604,678,604,604,604,604,604,604,604,604,678,604,604,604,604,604,604,604,604,604,348,678,678,604,604,604,348,678,604,604,604,604,604
