speciesID,parentID,t1,p1,seedPerTick,t2,p2,adultPerTick,CNDD,HNDD,Adult,Juvenile,Age
1,-1,9,0.8026236062071329,0.9758660611845354,56,0.5900409261527294,0.9906234618647615,0,0,10,589,80#93#22#200#23#64#200#200#105#31
2,-1,9,0.3647301281644297,0.8939848975385795,56,0.646602183,0.9922440899596764,0,0,1,50,200
3,-1,9,0.5763568252432443,0.9406112311885149,56,0.402709415,0.9838894003195213,0,0,1,75,159
4,-1,9,0.7255559418113108,0.9649815040328673,56,0.48238326244807356,0.9870662208292734,0,0,5,348,200#69#156#13#151
5,-1,9,0.8638170067121431,0.9838655408830203,56,0.47070177788413803,0.9866342232236999,0,0,3,173,23#200#113
6,-1,9,0.7062378076421763,0.9620923772422266,56,0.4204158275721633,0.9846456875725074,0,0,4,201,200#172#44#200
7,-1,9,0.6445864570670664,0.9523772653911352,56,0.6260758896356293,0.9916726573390057,0,0,16,812,10#200#55#32#22#18#145#19#190#188#29#200#116#30#200#104
8,-1,9,0.6266159954041295,0.9493899028989383,56,0.5613809828078133,0.9897430455735731,0,0,0,0,
9,-1,9,0.5004999683992389,0.9259775350658008,56,0.4581285032849546,0.9861573183882976,0,0,0,0,
10,-1,9,0.6932518324968029,0.9601105129775239,56,0.6329484150338283,0.9918660051211364,0,0,20,1045,24#167#46#12#161#33#124#181#29#59#200#101#89#58#158#22#48#38#35#112
11,-1,9,0.4159192613707506,0.9071261159311128,56,0.5665100379841715,0.9899038036942968,0,0,4,176,130#200#42#26
12,-1,9,0.5451116737262242,0.9348041014406053,56,0.5834439398652197,0.9904245871159209,0,0,1,33,174
13,-1,9,0.42737490762081276,0.9098688145609529,56,0.7549845296283254,0.9949936803773699,0,0,15,578,200#119#96#190#48#190#171#119#77#200#82#200#200#200#37
14,-1,9,0.6327821042714756,0.9504234255585348,56,0.5737700404465575,0.9901289243989145,0,0,6,287,12#200#190#83#45#200
15,-1,9,0.8793649810911103,0.9858176150893991,56,0.5932684621604885,0.990719966,0,0,28,1581,77#200#200#26#39#30#92#200#22#28#190#45#79#39#10#61#103#46#162#36#190#60#94#178#200#10#66#86
16,-1,9,0.5854468285887906,0.9422481058452205,56,0.37943545070888063,0.9828440332307878,0,0,0,0,
17,-1,9,0.6900879505694443,0.9596226582604981,56,0.5440793784676977,0.9891899225813313,0,0,0,43,
18,-1,9,0.5841329704172511,0.9420129166514092,56,0.7224456469353779,0.9942112289670244,0,0,14,692,200#160#139#59#34#200#200#67#97#183#72#19#28#66
19,-1,9,0.5125274697507605,0.9284239810203975,56,0.7031972064469418,0.9937319072337383,0,0,2,87,85#200
20,-1,9,0.6381277681838886,0.9513122112665471,56,0.49405961310084157,0.9874878804304894,0,0,1,58,200
21,-1,9,0.5042837351382015,0.9267527524298318,56,0.6277229523310099,0.991719184,0,0,7,322,183#200#200#36#120#200#91
22,-1,9,0.43962497549063306,0.9127303337027055,56,0.5803870425094861,0.9903316830004844,0,0,4,180,86#200#52#19
23,-1,9,0.6399535022442694,0.9516142473528354,56,0.438463036,0.9853849982762408,0,0,2,97,200#200
24,-1,9,0.682683439,0.958473102,56,0.597624446,0.9908493964605612,0,0,1,60,190
25,-1,9,0.7402667344924464,0.9671360714200554,56,0.7604322262016582,0.9951214338948416,0,0,17,832,162#200#200#18#43#166#74#200#75#38#200#80#49#17#105#142#200
26,-1,9,0.6556157150191718,0.9541742805365454,56,0.3051490248560452,0.9790274233221771,0,0,0,0,
27,-1,9,0.6746412430455051,0.957211921,56,0.6205261655803728,0.9915149970920587,0,0,13,663,19#107#33#52#52#29#176#118#50#165#102#35#200
28,-1,9,0.5489664554149379,0.9355363042189203,56,0.6665724361355305,0.9927831945422615,0,0,3,154,120#200#68
29,-1,9,0.5820262900537867,0.9416348238333337,56,0.8054143890630507,0.9961432001136806,0,0,18,756,200#200#200#158#200#91#200#164#121#200#125#142#200#200#200#17#21#200
30,-1,9,0.6135035742323971,0.9471616859869197,56,0.7235588669479364,0.9942385651608595,0,0,17,723,59#200#109#23#200#57#48#88#41#200#32#58#12#200#150#43#31
31,-1,9,0.6656456493616575,0.9557852943328167,56,0.4633297944843687,0.9863561438701375,0,0,3,130,180#150#110
32,-1,9,0.7179640820466102,0.9638543530838074,56,0.6964022956327206,0.993559618,0,0,20,920,200#9#154#127#13#177#50#35#141#97#200#48#77#109#200#66#81#66#200#81
33,-1,9,0.8286464887327142,0.9793319462165598,56,0.5212339323638073,0.9884324896134078,0,0,11,686,15#151#47#44#200#103#124#16#29#58#107
